PersonType,NameStyle,Title,FirstName,MiddleName,LastName,AverageRate,MaximumRate,DiffFromAvgRate,PercentofMaxRate,Rate
IN,0,NULL,Adriana,W,Prasad,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,F,Murphy,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,R,Bailey,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,R,Rivera,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,NULL,Cooper,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,W,Richardson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,M,Sara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,NULL,Cox,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Carol,T,Howard,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,J,Ward,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,NULL,Rana,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,NULL,Torres,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,R,Peterson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,J,Gray,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,NULL,Ramirez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,C,James,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,I,Watson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,C,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,NULL,Brooks,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,NULL,Subram,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,NULL,Sanders,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,NULL,Price,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,R,Chen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,NULL,Mehta,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,R,Bennett,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,T,Wood,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,NULL,Barnes,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,A,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,C,Ross,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,C,Henderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,S,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,J,Coleman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,L,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,C,Jenkins,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,NULL,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,G,Perry,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,NULL,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Carol,J,Long,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adriana,K,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,C,Suri,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,I,Patterson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,NULL,Li,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,M,Kapoor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,R,Hughes,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,L,Flores,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,R,Chapman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,S,Washington,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,D,Butler,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,L,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,L,Simmons,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Vance,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,J,Foster,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,N,Gonzales,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,R,Bryant,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,C,Alexander,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,P,Russell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,J,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,E,Griffin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Arthur,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Madan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,J,Srini,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,NULL,Liu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,L,Prasad,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hailey,W,Diaz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,D,Stewart,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,K,Morris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Rogers,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Schmidt,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Reed,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,M,Cook,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,A,Rana,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,S,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Morgan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,M,Blue,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Murphy,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,C,Bailey,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,María,R,Rivera,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Sullivan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,D,Cooper,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,L,Richardson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,McDonald,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,L,Cox,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Howard,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,A,Ward,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Torres,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,W,Peterson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,J,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,NULL,Yang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,James,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Watson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Brooks,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Kelly,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlin,NULL,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,M,Sanders,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,A,Suri,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Price,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,G,Bennett,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Wood,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Chandra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,J,Barnes,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Ross,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,D,Vance,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,D,Malhotra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,E,Henderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,NULL,Huang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,D,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,S,Arun,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Madan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,D,Coleman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,C,Srini,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,L,Jenkins,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,N,Perry,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Margaret,R,Powell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Long,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,G,Patterson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Hughes,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,L,Schmidt,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,María,NULL,Flores,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Rana,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Butler,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,L,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,B,Simmons,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Sullivan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,E,Foster,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,E,Wu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Mehta,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,E,Bryant,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,F,Alexander,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Russell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,NULL,Griffin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Maria,A,Diaz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,R,Stewart,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Fernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,D,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,A,Morris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Rogers,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,R,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Reed,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Cook,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Morgan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,E,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Bell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Murphy,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Rivera,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,S,Cooper,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruth,NULL,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Cox,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Howard,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Suri,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,R,Ward,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Warren,NULL,Chande,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,C,Lin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,K,Kapoor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,T,Torres,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,D,Peterson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,E,Gray,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,H,Ramirez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,E,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,James,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,L,Vance,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,A,Watson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,M,Brooks,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Kelly,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Malhotra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,M,Sanders,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Price,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Arun,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Bennett,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,S,Wood,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Madan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Barnes,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,J,Ross,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,B,Henderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Coleman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,B,Jenkins,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Srini,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Perry,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,F,Powell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,NULL,Zhou,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Prasad,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Long,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Patterson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,E,Sara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Hughes,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Randall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Washington,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,M,Sullivan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Butler,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Simmons,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Mehta,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Foster,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Gonzales,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Bryant,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,C,Fernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Alexander,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,K,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,J,Russell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Griffin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,K,Ye,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,E,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,J,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabrielle,NULL,Diaz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,H,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Stewart,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Toni,NULL,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,R,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,M,Suri,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,A,Morris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,M,Rogers,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,NULL,Chandra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joan,NULL,Cook,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,R,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,A,Morgan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,A,Bell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,J,Kovar,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,E,Malhotra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Murphy,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,E,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,S,Bailey,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,NULL,Arun,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,C,Rivera,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Cooper,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,M,Madan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Richardson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,NULL,Srini,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,NULL,Prasad,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Cox,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Howard,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,J,Ward,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,NULL,Schmidt,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,W,Torres,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,NULL,Randall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Gray,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,A,Ramirez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,P,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joan,NULL,James,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,C,Subram,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,S,Brooks,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Kelly,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Sanders,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,A,Price,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,NULL,Mehta,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,E,Wood,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,C,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,E,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,D,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,J,Barnes,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,T,Ross,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,T,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,A,Henderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,S,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joan,K,Coleman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mayra,NULL,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,L,Jenkins,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Suri,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,H,Perry,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,M,Xu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Powell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Chandra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Long,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Patterson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,B,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,M,Hughes,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,M,Flores,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Weber,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,F,Washington,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,M,Malhotra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,L,Butler,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,L,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,T,Simmons,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,A,Arun,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Foster,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,J,Srini,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Gonzales,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,NULL,Sun,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Prasad,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Bryant,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Sara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Alexander,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Russell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,L,Griffin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Rana,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Haley,NULL,Diaz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,F,Subram,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,P,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,M,Fernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Cedric,T,Zhu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,C,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,S,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Abigail,L,Diaz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,NULL,Stewart,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lydia,NULL,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,M,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,NULL,Morris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Paul,J,Suurs,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,M,Rogers,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Abby,J,Kapoor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,H,Reed,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,J,Cook,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Abby,E,Chandra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,NULL,Morgan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,NULL,Bell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Abby,NULL,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,NULL,Murphy,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jessica,L,Bailey,"17,7588","125,50",NULL,NULL,NULL
